CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn
5c3e9040008c91509e2d28e5308034b677d4e2cc0b386863d4883bdb747eba1c,46,Female,6,67.02,One-Year,Fiber Optic,402.12,Yes,Yes
9dcbe7e30f0bd60827341113108a55f86b604f921e0792418a9810075dbf3d22,43,Female,11,51.65,Month-to-Month,,568.15,No,Yes
30e4c02268d49ca010e3c62fcc2615da2fad4cf0c359eb8fedc0366739b34205,45,Female,23,90.51,Two-Year,,2081.73,No,Yes
7c3d90003d7d645be0b5f3782533c198a5d5dee06870420b4d594976ed857fc3,48,Male,8,104.35,One-Year,DSL,834.8,No,Yes
509694b0a010c6431900e71b8210521af57d39ce8e64deb365f0a5c6c9a2ef6d,39,Male,1,90.58,Two-Year,DSL,90.58,Yes,Yes
61182f39851829ca78c919a83ecbfa045fc0686bff16d0cfa3e643988d9dfecd,37,Male,9,104.19,One-Year,DSL,937.71,Yes,Yes
f24f1a64b591544a871284bdde332d3c5d2cb109d21c03122c57d768e7c535b1,46,Female,57,65.73,Month-to-Month,,3746.61,No,Yes
81defd9e2e8f85c7f09874bbe5b8d9a9a5503c6d915a3afe4b65758f28d71fb7,35,Female,20,44.07,Month-to-Month,DSL,881.4,No,Yes
367461e6dd07bdb57342cb64b2a8d8e0fa13c53842a95ec20a90d35bdd6eb77f,49,Male,22,96.42,One-Year,,2121.24,No,Yes
c2a181d8178a9f753b013fc4bb892ceeb5dc5bcb763352610844b93341ea52a4,27,Female,20,62.44,Month-to-Month,DSL,1248.8,Yes,Yes
1a42d5267aba37d7057cadd672fefef04771be2476eeee231d6f56a8e1f57733,55,Male,4,90.41,Month-to-Month,Fiber Optic,361.64,Yes,Yes
2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,49,Female,10,54.36,One-Year,Fiber Optic,543.6,Yes,Yes
bc8db39f614342b78a67494dbece216d3726f6924b73563be34fc630ac1db7f5,47,Male,27,37.31,One-Year,,1007.37,No,Yes
102624ac0a714fa26aa0f8569b1aa0f0f80c4b34de420d2bb9e46b3dfdbec039,54,Female,2,119.33,One-Year,DSL,238.66,Yes,Yes
40962624bfc236888ff8a68a74b0c30166b7245423520bb28196b67f57d5e332,61,Female,6,44.06,Month-to-Month,Fiber Optic,264.36,Yes,Yes
234666d765f4c0a26cf4d96eced9155888477cb9b19e8cb48ae4ea79ce1b28de,55,Male,6,118.96,Month-to-Month,DSL,713.76,No,Yes
75f7313c20144e39edcf57a14733d074aee0c482320d5178ee0ef2f2608c2996,26,Male,11,117.96,One-Year,,1297.56,No,Yes
ccbcd0d62f439eacea8b0fa4139d934d2782bae1b8046e8764e598dc64a9f421,32,Male,78,101.44,Two-Year,,7912.32,No,Yes
0df5486b7bca884d5f00c502e216f734b2865b202397f24bca25ac9b8a95ab4a,38,Male,1,89.35,One-Year,DSL,89.35,Yes,Yes
a15faf6f6c7e4c11d7956175f4a1c01edffff6e114684eee28c255a86a8888f8,45,Male,14,82.0,Two-Year,,1148.0,No,Yes
42c6024940120036d7a0103375d5b8e5072589f6d0f9a1a8e7f6eb6a17358675,50,Female,3,107.95,One-Year,Fiber Optic,323.85,No,Yes
5dad6478e152b8aa33dc6a2c27992d26c0a6873d6ed1407a7e6efddca3985122,37,Female,70,56.05,One-Year,DSL,3923.5,Yes,No
6f90a5a0d3234433d03c7a06fc4bd5c3ac1f21f33978292fee61323e22238a92,46,Female,2,72.09,Month-to-Month,Fiber Optic,144.18,Yes,Yes
0c658eb5d61e88c86f37613342bbce6cbf278a9a86ba6514dc7e5c205f76c99f,37,Male,10,85.75,One-Year,DSL,857.5,Yes,Yes
6165d33e490f91dbf808b194904d4f07c550d5e3a19c9e776e0c895136ec9fa2,38,Female,26,67.01,One-Year,,1742.2600000000002,No,Yes
64d095f2fecfdeb907dae5403b10966c4ae755b7598aa078cb932e345bd0b5d0,30,Female,24,68.47,One-Year,,1643.28,No,Yes
d3b913cdf3e8a79786216cc7bbd15fc27f86a7be516f3e14c909b86b7f9eb241,35,Male,10,59.73,Month-to-Month,DSL,597.3,No,Yes
8b80f49ec2822cb3cdbe97d9405e39ae40ba418b084c06604b51e2a5af11a7f8,31,Female,8,80.78,One-Year,Fiber Optic,646.24,Yes,Yes
a8cee66e4788af8b855979155e486c988d84a42aba71e43a0fc26997ca12e737,35,Female,10,106.55,Month-to-Month,,1065.5,No,Yes
4099ed5ba70aebc5a9dc26bc2093d4b45839f99b306bd12f68cedfd351e6ab7a,55,Male,6,48.14,One-Year,,288.84000000000003,No,Yes
86ab8cbe5869bd1f9c70924e9c04fef3bbe3bbaaf4e816efeeaf7eb6a31937d2,35,Male,4,114.1,Month-to-Month,Fiber Optic,456.4,No,Yes
a7f0b84de7a450eaf6ffab449cb0f141b69eb701ffb455f375c3dae4277b25c1,71,Female,13,92.02,Two-Year,,1196.26,No,Yes
b6bc077d6675a7c8cc9e2fa5a08c86ba59b675d69af118052bb390c3cf11e5e0,49,Male,6,104.09,Month-to-Month,Fiber Optic,624.54,No,Yes
f15223dcc0da90206acdce51c6a9e24938b18665165a819f1abb69233c068cae,46,Female,6,80.06,Month-to-Month,Fiber Optic,480.36,Yes,Yes
b967fb22d506bda1b4d8a878f46c85862f5d71bb7669ecc6b0fe65f5ad19f844,36,Female,21,100.16,Month-to-Month,,2103.36,No,Yes
afccd937e6ac2d1b6d6e9f318bc5e8a179c977c7413b33b3e4d902ff8cec501e,52,Female,69,31.46,One-Year,Fiber Optic,2170.74,Yes,No
c78961d3d782d8a85d9344eedae027f43ce6b9fd35c8f355861a39e0d0ddecc5,39,Male,18,103.65,Month-to-Month,Fiber Optic,1865.7,No,Yes
9b6c13f0d182b253c607005217881bbca28a5b04076842f6bc65580c3801a0b0,46,Male,1,33.61,Month-to-Month,Fiber Optic,33.61,Yes,Yes
df56bc061e91023bff33c6ba0d49d166a60e3aa9317f90e7a7fa3d7a65f96886,70,Female,1,110.09,One-Year,,110.09,No,Yes
aaee0ce51abf0849e68b257ab97d83a36d9d082916b939cd1012f27d7f6bb873,44,Female,60,119.28,Month-to-Month,,7156.8,No,Yes
a67063986e67b7ddd107229ba9d480ee3a02f9d59732d4bc03b2d97d27a1310d,56,Male,7,56.47,Two-Year,Fiber Optic,395.29,No,Yes
04222ea3e14cb1209b9726defe3efce5196b7afa0a959854a30401be41f4026d,37,Female,1,48.93,Two-Year,Fiber Optic,48.93,Yes,Yes
12132cd6767ee325d35883d25c0b7f5e1d142d60d33c563c39cea29984dcea57,44,Female,18,98.88,One-Year,Fiber Optic,1779.84,Yes,No
f7b856c054de7ccced087ad4f9413380ec494e40abc818b840aaad990ca3c5bc,62,Male,19,52.77,Month-to-Month,Fiber Optic,1002.63,No,Yes
afa472a961fbcb09314e81b2c3eb19cd2d9fd7527582f43a3b8fd9d3ed6d893d,38,Male,20,107.9,One-Year,DSL,2158.0,Yes,Yes
ca0cec7f60085f0289aaea5cbfbdd84ad2ba05148de121075dab1c636682a566,63,Female,6,39.26,Month-to-Month,,235.56,No,Yes
0fbc9039145b6449a7765dcc00d3bd8377d93ac8cccda9f0292b5976e6d67c75,52,Male,0,41.34,Month-to-Month,Fiber Optic,0.0,Yes,Yes
9168e847861429230da331e23aa7983862033165c1ce3fe5f6d29a76c04c8a07,39,Male,67,118.12,Month-to-Month,Fiber Optic,7914.04,Yes,Yes
d15e7843961ed4bfa3e08a80b882c74670e9e9347ea55325cbc1be93c7f54edc,51,Male,5,90.65,Two-Year,DSL,453.25,Yes,Yes
089ee14b926fabea6dd95890032d1a37e69c1011c710977af774ec3a7b5b39a6,54,Male,22,106.22,Month-to-Month,DSL,2336.84,Yes,Yes
54006483f014c53f76d879c033e5589a76e0080d8ced5d818d777344eb78656f,51,Female,24,59.19,One-Year,,1420.56,No,Yes
3daebbc6dfd81355f1cc9d9565ab4a4a53bda47f6117529409acc7acb55556bb,29,Female,18,90.88,One-Year,Fiber Optic,1635.84,Yes,No
eaf89db7108470dc3f6b23ea90618264b3e8f8b6145371667c4055e9c5ce9f52,37,Male,7,83.48,Month-to-Month,DSL,584.36,Yes,Yes
93411f44e228b5004bdec50f32b6c646819eebd09ba3fa26511502b23781a617,42,Female,6,84.28,Month-to-Month,Fiber Optic,505.68,Yes,Yes
87a4a78ecb6deb2dee9ddd0678d03800141864a049c99b072e1e6e7904018db7,44,Female,18,91.43,Two-Year,Fiber Optic,1645.7400000000002,Yes,No
0e78437805639c14d6413de94c031fd1babdb561b7728d31ae06bfc5ff1766d4,51,Female,40,81.78,One-Year,DSL,3271.2,Yes,No
28955b1fb53203e2ff246fd2d4c3e148d4666a617469cdcc86060985682ab4bc,46,Male,58,68.62,One-Year,Fiber Optic,3979.96,Yes,No
3da6ee6699da1eb52d358aa59b8e1cf6b5d77db224b4cec0faaa540610fb3b2e,31,Male,2,54.83,Month-to-Month,Fiber Optic,109.66,Yes,Yes
5620e84be3e5141819e0d9e4ba10b782ba40e232e56352ed636dc0282161b543,48,Female,3,99.17,Month-to-Month,Fiber Optic,297.51,Yes,Yes
ff108b68b0e9bc1e5a744f80f9ef1b8575c7d041eeb3e8d2eae300347de6e7fc,51,Female,57,50.36,Month-to-Month,Fiber Optic,2870.52,No,Yes
9e04a49e5786695116f9af28552da3083d4eeb015294b878d27053439e363cdf,50,Male,26,92.31,Month-to-Month,Fiber Optic,2400.06,Yes,Yes
87c7965a1cc6c11a653b210aaef95e381b95afddf1781da3fa5b2d4b1d3097bf,55,Male,42,51.0,Month-to-Month,,2142.0,No,Yes
fc091d39524c9d4b5b11f84f9132996a94ca01c9816d2db3b866bef1b0699d91,53,Male,4,86.28,Two-Year,Fiber Optic,345.12,Yes,Yes
82607c98dec8f45ac84e7eae445d8da60d05706ee7405a9a53b0c914b488f1ab,49,Female,17,97.24,Month-to-Month,DSL,1653.08,Yes,Yes
35a9e381b1a27567549b5f8a6f783c167ebf809f1c4d6a9e367240484d8ce281,44,Female,24,49.68,Month-to-Month,DSL,1192.32,Yes,Yes
1a6d9c97798d8997f85ed9228296d533be6b47f97217709d7e2b628e21800220,28,Female,22,35.39,One-Year,Fiber Optic,778.58,Yes,No
0b0fc3be2ee8d1d33518036b0f38402ee7bc022380a0b9653886019d38acd128,49,Male,10,41.79,One-Year,,417.9,No,Yes
74332c78b10e3ee51ac4a3c18ccc15c1b6c9807b3ca609969de5e3c361573dfa,47,Female,0,84.54,Month-to-Month,DSL,0.0,Yes,Yes
23c5910b8b10cfa86e40099cf01e5c2b36f4dd0a903f0c60e5517ea177f4d390,47,Female,17,106.45,One-Year,,1809.65,No,Yes
5283f1b4e66467616feca1e0162c7d37e4e304623d6343a525553ffb436cbdfe,32,Male,5,34.05,Month-to-Month,DSL,170.25,Yes,Yes
c032851ed192d8ac0a3ad04b0ef3060b44d1f6d62f8c17414006702787c5d88b,34,Female,11,96.07,Month-to-Month,Fiber Optic,1056.77,Yes,Yes
724213d95916de041564e5d39c2373585dc15855743a42a5841d849b9f3716de,55,Female,63,60.72,Month-to-Month,,3825.36,No,Yes
f7abf2a084c3668c7b90654bf01205085e5d0219ffad0564904e5c923af11523,44,Male,10,73.07,Two-Year,Fiber Optic,730.6999999999999,Yes,Yes
4d5e5deb0353d3a6c0b5cf97de0a23087a56796a3474ee500edbe4676c3b9716,51,Female,36,113.6,Month-to-Month,Fiber Optic,4089.6,Yes,Yes
ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,45,Male,4,59.88,Month-to-Month,DSL,239.52,Yes,Yes
1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e,45,Female,22,71.88,Month-to-Month,,1581.36,No,Yes
096012b7ebcaf56d1d63b2784d2b2bbdeae080d72ad6bd1b9f7018e62a3c37d0,54,Female,75,31.23,Two-Year,DSL,2342.25,No,Yes
477f4b2cdd3fe2b9fdd7dfb887f98252ef26cecf13eb53289116a1344382256d,39,Female,2,37.34,Month-to-Month,,74.68,No,Yes
9f006addc898a6458ff29db72de90b27e29302c92b9c73e33515df56290bd855,45,Female,0,53.27,Month-to-Month,DSL,0.0,Yes,Yes
dccb3c52e7c79f7033e1ea06eadf92fd90bfd7b0b5737dc0c2511a0e163872f5,40,Male,11,32.51,Month-to-Month,,357.61,No,Yes
d1c78c9aa5dcb0991f46b25fbaaa359d7d5823ac7a2a94c4d4a31da42a26c24f,40,Female,1,86.82,Month-to-Month,Fiber Optic,86.82,Yes,Yes
f0ccd8e78b618cb55731054911af540b5496f37e94026cd20dae22363089b2e9,41,Female,27,68.38,One-Year,,1846.26,No,Yes
fce86e339dc3131c489202ec3b6c8d4319c61f152b3541ba0e4141e5d5c3fac3,47,Male,49,79.33,One-Year,Fiber Optic,3887.17,No,Yes
d72a11d264e746464ed45f73e1ec058e33ad40270c79324be171932d834d11f3,40,Female,11,45.72,Month-to-Month,,502.92,No,Yes
0b06d2ffebd5c025cf444cb95a73e1fff046569238eafd1e80f511ea2a807de3,57,Female,5,56.63,Month-to-Month,DSL,283.15000000000003,Yes,Yes
5d85be4cc5af40a7cf2c4f0818d92689c185fdea6566745ef26305d80413f483,36,Male,11,89.74,Month-to-Month,DSL,987.14,Yes,Yes
bcaf44f4041e62e142d50cad2aae2520e01247cd144d28d4ab20b758524a7217,43,Female,25,116.88,Month-to-Month,Fiber Optic,2922.0,Yes,Yes
313c938e0103b56b43632b702e3e63447fab1f90a4fe890ca5abb7a6cf8830ee,40,Female,0,34.54,Month-to-Month,DSL,0.0,Yes,Yes
477d8dffaf92d265c56dca496167d71bfc1c34f443bc9a6677009963e6e99706,59,Male,17,110.13,One-Year,DSL,1872.21,No,Yes
76ba652cbd2ef1931d0546ac1c9d8f12d21c81fad272b754975a0b1561dda275,46,Female,19,81.92,Two-Year,,1556.48,No,Yes
96da2f8885ba92c9ca4d34bb763a3bc9e19017f0df6424956d61f45abdc7f241,55,Male,20,80.75,Two-Year,,1615.0,No,Yes
96bb293aaa330ef307ee004448b92b75ffdc25ade2831ed23fc60ffa97fffb7f,30,Male,5,75.03,Two-Year,Fiber Optic,375.15,No,Yes
7b2c21ead1522776414b5a256722903b465fd0c8e029005fcd865144a429da52,47,Male,25,36.25,One-Year,,906.25,No,Yes
2b4da94214015b4281ac65905270bda4eefb97e08f5b4ae2f517b424ff77bfd9,53,Female,1,38.09,One-Year,Fiber Optic,38.09,Yes,Yes
bc57590a33fe355e174396df60ac503f8e99763776307dcd8b9ce8dfe3c47a2a,45,Female,4,84.08,Month-to-Month,DSL,336.32,Yes,Yes
edbad80a93adb5830afc3fccfe0e7c27a81359b59bb2a8c277f95d4adec7c389,55,Male,41,60.69,One-Year,,2488.29,No,Yes
af5422f824076084bed9b8a09086ac59f0ed8c74eea7b189d2809b198ba1f6ee,39,Male,26,112.55,Month-to-Month,Fiber Optic,2926.3,No,Yes
f391e014b2ee3a42955272b8fc78634de1d5833e0cacb412b180376f9c756e49,59,Female,0,66.59,Month-to-Month,,0.0,No,Yes
7a84ae249fa744b8c1acb6c5247c2cf443e31870aa7217f4a9cd9b157dbd54ef,67,Male,5,42.9,One-Year,DSL,214.5,Yes,Yes
7a9b1b9dd2e433fc1fc962c38ad571bf1ebb49cb365bfdfb2c36d3f059d6fdd5,41,Female,4,94.32,Month-to-Month,Fiber Optic,377.28,Yes,Yes
10e4e7caf8b078429bb1c80b1a10118ac6f963eff098fd25a66c78862ae5ebce,40,Female,6,56.4,Month-to-Month,DSL,338.4,No,Yes
f6543e952ecb93fba1fa65c547c5073a5d25aba46611fe6cc76c1d2645deb3ff,59,Female,5,77.29,Two-Year,DSL,386.4500000000001,Yes,Yes
ab16ce326c754df41ed00df6f64f7073dcac3e2986bbf8b2a1ce4549b189a0fb,60,Female,1,92.8,Month-to-Month,DSL,92.8,Yes,Yes
43d244581aa23a744de9d775979165eb226a80e2cce6c0d0885412c9b6a0dbdf,39,Male,12,111.02,Month-to-Month,,1332.24,No,Yes
a807c0dc0a5b5ea4a70b12ba52ead3d30922e1eac15c396ccfdea715a2f15396,40,Female,26,101.3,Two-Year,,2633.8,No,Yes
10716564f7bea47036cae9a39adc7dcd395850714228939a2b508d4e57d61824,42,Female,18,90.87,One-Year,,1635.66,No,Yes
209eb5f20ab018ff6f1e42b98e5b57921aa4e2b7a7b683de32458b7153720a28,31,Female,22,91.17,One-Year,Fiber Optic,2005.74,Yes,No
93c3755d0c9030cd90f0e6eae6870a8497730f89b7fd0cf231adef048d2b524d,35,Male,1,115.13,Month-to-Month,Fiber Optic,115.13,Yes,Yes
130790feced08212eed7d1490dd4d7abf138543be61a4744a03f69ecb9609764,34,Female,60,56.62,Month-to-Month,DSL,3397.2,Yes,Yes
5c344ba7044815dd03c3448028a43e5b9c16074cb5a6a19c7ae86165c149735f,37,Male,36,30.1,Two-Year,DSL,1083.6,No,Yes
a5af16fb4a4856cc3f8530b5214830a85103fb5a515b39b93e652c0a142363ee,44,Male,32,54.48,One-Year,Fiber Optic,1743.36,Yes,No
33eb7e4ae43f9873d9c84c0f07b055946b24a71ca27daa60acbbf95b44c7c5e0,47,Male,34,49.61,One-Year,,1686.74,No,Yes
501a4e61aa4f7737df0305124a39119b79a6449d2bfcc6f026da0197af2ae60b,60,Female,53,89.57,Month-to-Month,Fiber Optic,4747.21,Yes,Yes
cef5838d118dccd9de488f16a934cf10a82303577b62888b7ff6f84114827e58,35,Female,15,87.03,Month-to-Month,DSL,1305.45,Yes,Yes
7f3ee9fe1fbf452b0c242614e1cad18b6dce034e5bc80763dff6332e872ad2ff,54,Female,4,83.41,Two-Year,DSL,333.64,Yes,Yes
fd0f7e53c5b02b688a57ee37f3d52065cb168a7b9fd5a3abd93d37e1559fbd30,42,Female,19,31.46,Month-to-Month,DSL,597.74,No,Yes
7125e777a6b199fc4e8c2a0d024215e393c06bf775c217a5f2d8d1a6a7c98d96,44,Male,27,95.59,One-Year,Fiber Optic,2580.9300000000003,No,Yes
ac93f3a0fee5afa2d9399d5d0f257dc92bbde89b1e48452e1bfac3c5c1dc99db,51,Female,26,59.12,Month-to-Month,,1537.12,No,Yes
55e8ab098d48f8be5578e3d3708496d152a27c4c5713586a8d321ed84c239827,33,Male,14,89.86,One-Year,Fiber Optic,1258.04,Yes,No
db9351a297a7362b3c913ac8de77bd9a1ccc0d61bada939db15a315f5e8113fc,48,Female,1,80.09,Two-Year,,80.09,No,Yes
3d34f102d1708fc5edd3111144f78764b4d7b745cb5450815780545495df1e68,46,Female,9,60.85,One-Year,Fiber Optic,547.65,No,Yes
6cb6d4b2fa122bf8bd63280061e4a230565fdec3ce03268caa2f48ccd931c691,49,Female,50,42.11,Month-to-Month,Fiber Optic,2105.5,Yes,Yes
19e68d9fe08f7c4ac18948bf437400f955359b1cf21a86544342427695c3c938,47,Female,17,38.5,One-Year,DSL,654.5,No,Yes
de498b9901677f58da56b38a515db0a6a3b93840bde5fd0b74437502163e9fb1,69,Male,15,104.84,One-Year,,1572.6,No,Yes
12e967ca0f368d0d8511518c58c6929146650bb1babce4448263e67722dd0161,38,Male,6,112.66,Month-to-Month,,675.96,No,Yes
7ffc2066e20c16e95c0b41167e334afe57ff4991b21c8d581611a3f516a786a9,39,Female,9,88.48,Two-Year,DSL,796.32,No,Yes
6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,38,Male,45,39.31,One-Year,Fiber Optic,1768.95,No,Yes
929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,39,Male,21,66.18,Two-Year,Fiber Optic,1389.7800000000002,Yes,No
7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,38,Female,30,95.6,One-Year,Fiber Optic,2868.0,Yes,No
f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,56,Female,12,100.18,Month-to-Month,,1202.16,No,Yes
3097fc802d49355a0a256d4b07ab9f7257fcf35077cdb8133d59f607fedb229e,59,Male,19,40.64,Month-to-Month,Fiber Optic,772.16,No,Yes
c0cc3b36d8f848d56fbf95b8259dd6f3bf80707e436233a6bfc2667b49e28c8a,39,Male,5,30.0,Month-to-Month,Fiber Optic,150.0,Yes,Yes
22cdd352056c42ac1a6d01d6bd4f8e8ed1c27fb9addc6e500a59f88b57e4612a,36,Female,24,94.09,Two-Year,DSL,2258.16,No,Yes
8e46760943785a93c7bbfd1b0e733299b05f4d9fe575cf23087da310db486f7a,49,Female,11,62.09,One-Year,DSL,682.99,No,Yes
12bdc9eedc0abc0dc0f5a4c36836d8bac9a5b78de2e10a4747859a305f6d4535,39,Male,11,52.9,One-Year,DSL,581.9,Yes,Yes
02f99d2002c703f1669e358989f1663e1e38e96297dcb3bb70fb67b0d74fb877,51,Male,20,31.16,Month-to-Month,DSL,623.2,No,Yes
eb0c9cdc0862653468dacc6a876a0c40e9d642c50f798bae1162fe27f18d482c,47,Male,55,78.63,Month-to-Month,,4324.65,No,Yes
ee9d527a0a6108477fc5c98cf2a00f65d38c8e8508c4d17c1c11b2441c78a2ec,29,Male,1,106.6,One-Year,,106.6,No,Yes
c62ce8b4e927f02f91742ab99d269a17e05d47f12b2275cec9d353e711ddc218,60,Male,34,116.19,Month-to-Month,DSL,3950.46,Yes,Yes
8f97d9164b8fa131f0361abbe49fe706d3abfd77663ed7939ee20d361a0c6a67,62,Female,6,80.92,Month-to-Month,,485.52,No,Yes
8b6cd7c429e83373dbd412f43d7422c0c4a127d93d0f2ad15909f0c2a3e7b320,38,Female,11,76.3,One-Year,DSL,839.3,No,Yes
80c39b8ca01cdfda142928ba683d503173017d52bfafacb118c62e34ec9bc693,41,Female,0,37.66,Month-to-Month,Fiber Optic,0.0,Yes,Yes
7c4e3e519f7e8481ec5cdb09dd1e35a1a79860ea1d440673c9aecb9c9057148a,47,Male,7,79.4,Month-to-Month,DSL,555.8000000000001,Yes,Yes
d2e655334ee2e4841be477484381df1617a8b891adc04cbc536cc1bed229d713,48,Female,13,64.2,Month-to-Month,Fiber Optic,834.6,Yes,Yes
5b7c4e75c9485e2e988dce7c57bd9e9915a74217914e7d7a1f13955367db0899,51,Male,1,84.64,Month-to-Month,DSL,84.64,No,Yes
8a9a02d73aeefd97306a08c30969a9e8d5ef03960978a1c5db4447558d40f689,65,Female,13,64.99,Two-Year,Fiber Optic,844.8699999999999,Yes,No
062f50753b9095ee2eff40f888d93e61f2ffeb661bb126d15229f03e0463bdb4,43,Female,52,51.63,Month-to-Month,Fiber Optic,2684.76,No,Yes
b543b2a3edcc48cc0f9d7159522673384b34fbce51920d75df4d0c184dd89b18,37,Male,2,38.55,Month-to-Month,,77.1,No,Yes
46f9d22816179479bd27b0036854788327eedf3f6f5d8dcb866b976e17cc9715,31,Female,28,58.34,Month-to-Month,DSL,1633.52,Yes,Yes
3d734d729009b74c011651eb24b06a74151fb99b8da5110295da8bb77ec3f92d,37,Male,10,38.7,One-Year,DSL,387.0,Yes,Yes
c63efd61a70d0f6b7e5de2b9e0c36adfae6d760613271650c71c90df16c71344,44,Female,21,45.92,Month-to-Month,DSL,964.32,Yes,Yes
a73ab888363736220eb589458721088241ee10059b1f5898a13fe9c2e14fcd8c,62,Male,6,118.86,One-Year,Fiber Optic,713.16,No,Yes
30e26cef13a6dbbf0e3035f8c16f55670f4e468e97ac7dad43798621da636abf,39,Male,3,69.97,Month-to-Month,DSL,209.91,Yes,Yes
f1916530dae6514fd8ba7c17eadab5ba6739cbd9190b7f967adbe8744748c539,47,Female,3,77.87,Month-to-Month,,233.61,No,Yes
4f97f2eebf92cde58c103466712fa2f65b10d06ff8f1934d78ff592fa0575e27,44,Male,1,108.63,Month-to-Month,Fiber Optic,108.63,Yes,Yes
52efd2aad05d27e3eac3665b82f2bffa6da52351ce871c1c28e4ba69b40ea3e6,56,Female,4,119.6,Two-Year,Fiber Optic,478.4,Yes,Yes
28096b238fafbfd5abdb8ddf4e7f5a2c67196cfd8b5d49a196012d0269a2189f,70,Male,21,82.44,Two-Year,Fiber Optic,1731.24,No,Yes
1de4842b42fa3db35fc4cf058a02acb057a8df02d0d3cdc96e686551aee25a39,39,Female,42,103.12,Month-to-Month,DSL,4331.04,No,Yes
3055e0d8130c7a197bc6e020afe9bea1edef31f33b720cc326dd404d8e3f82d5,40,Female,33,59.42,One-Year,DSL,1960.86,Yes,No
f44b7809595e5ebe3bb4d65e0cdd1ebbb41b29f5ab8fd73b2b6aef8e8691a62e,55,Female,23,57.52,Two-Year,Fiber Optic,1322.96,Yes,No
3bd625f07792e885b5a4b5f0b9005a5b53a56a610efa2c27cd923aed53a6a4b5,51,Male,2,66.24,Month-to-Month,Fiber Optic,132.48,Yes,Yes
000f21ac06aceb9cdd0575e82d0d85fc39bed0a7a1d71970ba1641666a44f530,63,Male,6,90.53,Two-Year,DSL,543.1800000000001,Yes,Yes
be4b2f45069c180ef309521f6770146920df18e69165c577dc7ff8e5a7c34465,50,Male,7,91.4,Month-to-Month,DSL,639.8000000000001,No,Yes
5e968ce47ce4a17e3823c29332a39d049a8d0afb08d157eb6224625f92671a51,41,Male,5,58.37,Two-Year,,291.85,No,Yes
a829c72c42755e384141ad8f163e4965ef5c9f8f0e07378c1d05a7222af0dd80,50,Female,14,41.99,One-Year,DSL,587.86,Yes,No
e6f095e985e6762f1538b47ff1abda58dbe8ce088b16d8a5744fc179e9a2fc16,56,Female,15,86.92,Two-Year,,1303.8,No,Yes
d7be6321b3d940822dd195bcc86cca411cd9d95f82301d04b84119671575a2d9,53,Female,8,41.55,One-Year,,332.4,No,Yes
46db1ca7f3598c26c3e6c8d99e3ed95d2b1c76db040b8f8cd29af723ee086077,50,Female,8,82.06,Month-to-Month,DSL,656.48,Yes,Yes
64d94c866dffad6dab67498f5ed9cdf32a6e747e2c17e58d2535f549f7976cb0,55,Female,35,92.41,Two-Year,DSL,3234.35,Yes,No
eaa1938017b2d55e02387d0837e1b56bc124ae8a17624e10e366bae6c4b9c834,56,Female,31,93.06,Month-to-Month,DSL,2884.86,Yes,Yes
c49b60838c5c6ddf34806b6b3f56b51516842cb1cead54a903f55d9c6d73c76d,58,Male,7,97.81,Month-to-Month,Fiber Optic,684.6700000000001,Yes,Yes
62f6d46c48c7d9ff3d09a408d0ec880f167a5dc9c8fd343a4e56e96318349583,51,Female,49,108.56,One-Year,Fiber Optic,5319.4400000000005,Yes,Yes
c62510afc57db491f9f993387b76dd9a7d08f09c01326953904b6586c19c4b8a,43,Female,61,75.0,One-Year,,4575.0,No,Yes
1bde41ce9b4fccbf7dde0dc315d1aea5fa03f78c56feb1ba744be9e37fab2dce,46,Female,7,95.72,Two-Year,,670.04,No,Yes
91d95f436356bc3df44d44406a139351debd062823258c8cdc67e8dadb9df256,57,Male,8,85.73,Month-to-Month,Fiber Optic,685.84,No,Yes
bdc5d8a48c23897906b09a9a3680bd2e9c8b3121edbda36f949800f0959c8d55,36,Male,14,46.8,One-Year,DSL,655.1999999999999,Yes,No
fa88d374b9cf5e059fad4a2fe406feae4c49cbf4803083ec521d3c75ee22557c,48,Male,56,32.31,One-Year,DSL,1809.36,Yes,No
6a97982dccf77dd3dafa27fcbdf75c017301f730ba186b1d9e8ea212eee73f54,41,Female,41,55.61,Month-to-Month,,2280.01,No,Yes
a2cc73deb383356e2c51d5616631e0071bdf5faba44812156af3526ebc6fba69,45,Female,2,69.87,Month-to-Month,DSL,139.74,No,Yes
533eb9a8909f614c351b65e6b8aba1ffc2890735ce9a8a8936e17c05335dfa47,57,Male,9,85.54,Month-to-Month,DSL,769.86,No,Yes
43f64dc77762f69f9f52d5f70b53170679cb9abfc688f4cf77bdfc8077f022bc,46,Female,16,106.5,Month-to-Month,,1704.0,No,Yes
